TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-01-23,2026-01-23,CM,NSE,STK,17764,INE056I01025,REFEX,EQ,,,,,REFEX INDUSTRIES LIMITED,236.15,236.15,220.5,222.75,221.95,234.0,,222.75,,,561300,127726138.9,10087,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,758680,INE0MHO01029,REGAAL,EQ,,,,,REGAAL RESOURCES LIMITED,66.0,66.48,62.73,63.1,62.79,66.52,,63.09,,,213046,13679498.96,2873,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,4130,INE277C01012,REGENCERAM,EQ,,,,,REGENCY CERAMICS LTD.,43.35,47.65,43.35,46.16,46.01,45.66,,46.16,,,12971,596877.3,48,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,24225,INE131B01039,RELAXO,EQ,,,,,RELAXO FOOT LTD.,364.25,374.8,354.2,357.7,357.9,365.05,,357.6,,,52881,19068783.15,3562,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,3172,INF204KC1030,GILT5YBEES,EQ,,,,,RELCAPAMC - NETFGILT5Y,63.89,63.89,63.12,63.58,63.62,63.63,,63.58,,,243372,15464735.47,394,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,3022,INF204KC1022,SDL26BEES,EQ,,,,,RELCAPAMC-NETFSDL26,134.59,136.29,134.59,135.94,135.95,135.95,,135.94,,,1233,167509.62,46,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,9652,INE750D01016,RELCHEMQ,EQ,,,,,RELIANCE CHEMOTEX IND LTD,125.02,129.99,124.0,124.07,127.96,127.27,,124.05,,,762,95516.14,60,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,2912,INE046A01015,RIIL,EQ,,,,,RELIANCE INDUSTRIAL INFRA,709.0,709.0,687.1,695.05,698.0,705.55,,695.0,,,41271,28691760.0,2195,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,2885,INE002A01018,RELIANCE,EQ,,,,,RELIANCE INDUSTRIES LTD,1401.8,1407.0,1381.0,1386.1,1387.0,1402.5,,1386.1,,,9837802,13687560136.7,263283,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,15259,INE614G01033,RPOWER,EQ,,,,,RELIANCE POWER LTD.,30.4,30.4,28.0,28.27,28.32,29.97,,28.27,,,54023006,1555258105.65,85822,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,15068,INE621H01010,RELIGARE,EQ,,,,,RELIGARE ENTER. LTD.,231.55,231.55,219.92,222.11,221.4,231.02,,222.1,,,760038,171187430.31,10234,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,3965,INE474C01023,REMSONSIND,EQ,,,,,REMSONS INDUSTRIES LTD,112.0,112.0,104.0,105.64,104.3,110.27,,105.65,,,97966,10546062.65,1583,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,15129,INE722H01024,RGL,EQ,,,,,RENAISSANCE GLOBAL LTD,110.65,110.65,104.6,105.51,105.45,110.71,,105.5,,,232750,24836248.43,2106,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,29598,INE612J01015,REPCOHOME,EQ,,,,,REPCO HOME FINANCE LTD,386.95,402.5,386.95,398.75,395.0,393.45,,398.6,,,90831,36223606.35,4379,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,13126,INE461B01014,REPRO,EQ,,,,,REPRO INDIA LIMITED,388.4,398.1,380.1,385.45,380.1,387.25,,385.35,,,2831,1102510.55,305,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,20323,INE688D01026,RESPONIND,EQ,,,,,RESPONSIVE INDUSTRIES LTD,171.33,172.5,162.17,163.68,162.17,171.33,,163.7,,,891380,151265672.62,2621,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,1494,INE07T201019,RBA,EQ,,,,,RESTAURANT BRAND ASIA LTD,64.3,65.0,63.72,64.04,64.01,64.49,,64.04,,,8090030,519892912.26,23415,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,25157,INE0DAB01012,RVTH,EQ,,,,,REVATHI EQUIPMENT INDIA L,652.05,656.0,630.1,650.0,650.0,654.3,,669.3,,,258,165912.9,32,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,759062,INE0KKN01029,RHETAN,EQ,,,,,RHETAN TMT LIMITED,27.3,27.69,26.26,26.37,26.3,26.95,,26.37,,,3948745,105773524.52,3996,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,31163,INE743M01012,RHIM,EQ,,,,,RHI MAGNESITA INDIA LTD,432.5,435.65,410.75,418.75,417.8,432.6,,418.75,,,199185,83726745.75,21040,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,2909,INE209B01025,RICOAUTO,EQ,,,,,RICO AUTO INDUSTRIES LTD,124.3,124.49,114.56,115.65,115.5,122.93,,115.65,,,2431661,287566512.02,15925,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,18417,INE0N2P01017,RISHABH,EQ,,,,,RISHABH INSTRUMENTS LTD,349.7,349.7,330.3,333.7,334.0,346.35,,333.65,,,19265,6511117.25,934,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,8944,INE01EG01016,RITCO,EQ,,,,,RITCO LOGISTICS LIMITED,240.2,245.3,235.25,236.95,237.0,243.85,,236.8,,,12332,2949090.45,398,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,3761,INE320J01015,RITES,EQ,,,,,RITES LIMITED,222.94,222.95,217.4,217.79,217.71,221.54,,217.8,,,370462,81421790.53,12902,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,1547,INE786W01010,RKEC,EQ,,,,,RKEC PROJECTS LIMITED,47.0,48.4,43.56,45.66,44.01,47.21,,45.66,,,26157,1199656.95,396,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,15157,INE508K01013,RHL,EQ,,,,,ROBUST HOTELS LIMITED,189.0,189.0,169.5,173.24,170.0,183.11,,173.25,,,37871,6613594.38,482,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,5279,INE645S01024,ROLEXRINGS,EQ,,,,,ROLEX RINGS LIMITED,122.85,122.85,118.27,119.92,119.36,121.7,,119.9,,,277330,33286901.63,4251,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,19410,INE02A801020,ROSSARI,EQ,,,,,ROSSARI BIOTECH LIMITED,534.9,540.0,523.0,533.5,534.5,531.15,,533.45,,,37903,20209454.9,2255,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,28913,INE847C01020,ROSSELLIND,EQ,,,,,ROSSELL INDIA LIMITED,44.2,44.95,42.5,43.05,42.52,44.19,,43.08,,,37231,1634825.59,980,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,27353,INE0OJW01016,ROSSTECH,EQ,,,,,ROSSELL TECHSYS LIMITED,646.0,654.2,615.45,620.05,617.0,650.35,,620.05,,,62812,39706718.65,3556,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,9049,INE535D01037,ROTO,EQ,,,,,ROTO PUMPS LIMITED,59.6,59.6,57.06,57.52,57.44,58.71,,57.52,,,386695,22362990.01,3676,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,128,INE450U01017,ROUTE,EQ,,,,,ROUTE MOBILE LIMITED,621.9,621.9,596.35,600.4,597.4,617.95,,600.4,,,86962,52820316.3,5015,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,13182,INE283H01019,ROHLTD,EQ,,,,,ROYAL ORCHID HOTELS LTD,362.15,366.7,350.6,353.25,355.0,363.95,,353.25,,,46096,16509881.6,1547,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,16725,INE105J01010,RPGLIFE,EQ,,,,,RPG LIFE SCIENCES LTD,2190.0,2222.5,2130.1,2135.7,2142.0,2216.2,,2135.7,,,4017,8692474.1,1138,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,8119,INE425Y01011,RPSGVENT,EQ,,,,,RPSG VENTURES LIMITED,695.0,716.95,687.05,710.15,707.35,686.55,,710.15,,,54944,38741960.35,2133,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,2794,INE611A01016,RSWM,EQ,,,,,RSWM LIMITED,134.54,134.54,128.61,130.1,130.03,134.44,,130.1,,,22681,2961734.12,716,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,24730,INE642C01025,RUBFILA,EQ,,,,,RUBFILA INTERNATIONAL LTD,74.0,74.36,73.2,73.42,73.85,73.84,,73.43,,,101828,7500290.91,780,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,759316,INE506V01022,RUBICON,EQ,,,,,RUBICON RESEARCH LIMITED,664.0,664.0,644.25,650.05,647.4,664.6,,649.8,,,62983,41098271.25,3714,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,4566,INE413B01023,RUCHINFRA,EQ,,,,,RUCHI INFRASTRUCTURE LTD,6.02,6.02,5.85,5.87,5.95,5.92,,5.88,,,73919,437612.31,218,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,13821,INE803H01014,RUCHIRA,EQ,,,,,RUCHIRA PAPERS LIMITED,118.0,118.99,113.8,115.12,114.39,118.18,,115.2,,,22497,2616949.2,665,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,760392,INE027T01023,RUDRA,EQ,,,,,RUDRA GLOBAL INFRA PROD L,22.8,23.0,20.1,21.12,20.13,22.27,,21.27,,,195833,4218216.43,998,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,1480,INE364Z01019,REPL,EQ,,,,,RUDRABHISHEK ENTERP LTD,91.4,96.38,91.1,94.06,94.79,90.77,,94.06,,,13968,1307915.53,255,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,25724,INE895B01021,RUPA,EQ,,,,,RUPA & COMPANY LTD,153.06,153.19,150.0,150.41,150.6,153.06,,150.4,,,46523,7051027.67,2275,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,24595,INE573K01025,RUSHIL,EQ,,,,,RUSHIL DECOR LIMITED,20.24,20.56,19.65,19.98,20.0,20.47,,19.99,,,296705,5954815.53,1156,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,20698,INE807K01035,SCHAND,EQ,,,,,S CHAND AND COMPANY LTD,157.0,157.68,151.36,152.74,151.55,157.75,,152.75,,,40273,6205949.27,705,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,11212,INE500L01026,SHK,EQ,,,,,S H KELKAR AND CO. LTD.,150.8,150.8,141.98,142.68,142.3,148.6,,142.7,,,176954,25560089.47,3654,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,2951,INE902B01017,S&SPOWER,EQ,,,,,S&S POWER SWITCHGEARS LTD,279.1,289.0,265.3,266.2,265.85,279.15,,266.3,,,1584,430621.35,108,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,18252,INE212I01016,SPAL,EQ,,,,,S. P. APPARELS LIMITED,640.0,659.0,636.05,643.55,640.0,651.65,,643.55,,,33380,21566424.85,1598,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,759057,INE13B501022,SAATVIKGL,EQ,,,,,SAATVIK GREEN ENERGY LTD,364.9,364.9,345.0,363.15,363.05,364.1,,363.15,,,156657,55856297.2,6036,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,10618,INE764L01010,SADBHIN,EQ,,,,,SADBHAV INFRA PROJ LTD.,3.49,3.49,3.3,3.35,3.3,3.42,,3.35,,,93029,317478.71,215,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,15343,INE888C01040,SADHNANIQ,EQ,,,,,SADHANA NITROCHEM LIMITED,6.25,6.25,5.59,5.73,5.78,6.21,,5.74,,,2678651,15493307.5,2492,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,13035,INE429E01023,SAFARI,EQ,,,,,SAFARI IND (INDIA) LTD,1958.1,1988.5,1956.5,1981.6,1980.0,1960.0,,1981.55,,,11014,21744388.1,2921,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,14068,INE229C01021,SAGCEM,EQ,,,,,SAGAR CEMENTS LIMITED,191.99,192.0,185.5,186.37,186.5,190.59,,186.4,,,34777,6565572.19,1145,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,8175,INE976T01013,SAGARDEEP,EQ,,,,,SAGARDEEP ALLOYS LIMITED,24.62,26.5,24.62,25.39,25.69,24.62,,25.39,,,24350,631559.98,387,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,27052,INE0W2G01015,SAGILITY,EQ,,,,,SAGILITY LIMITED,52.4,53.35,51.41,51.69,51.69,52.44,,51.7,,,26027543,1365905070.34,80633,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,14900,INE280H01015,SAHYADRI,EQ,,,,,SAHYADRI INDUSTRIES LTD,241.65,244.5,240.25,240.8,240.8,244.75,,240.8,,,1176,283437.45,43,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,27839,INE570L01029,SAILIFE,EQ,,,,,SAI LIFE SCIENCES LIMITED,820.0,830.45,791.1,795.0,798.95,826.05,,795.05,,,308697,250301790.75,16336,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,18755,INE438K01021,KALAMANDIR,EQ,,,,,SAI SILKS (KALAMANDIR) L,116.5,120.0,115.0,115.73,115.5,116.79,,115.7,,,358372,41832323.12,7249,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,9539,INE732S01012,SAKAR,EQ,,,,,SAKAR HEALTHCARE LIMITED,408.05,411.65,381.0,388.2,381.2,408.6,,388.2,,,30663,12064035.5,1072,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,11794,INE667G01023,SAKSOFT,EQ,,,,,SAKSOFT LIMITED,170.67,173.0,165.55,167.0,167.1,171.71,,166.95,,,146059,24719140.06,3355,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,2969,INE623A01011,SAKHTISUG,EQ,,,,,SAKTHI SUGARS LTD,18.28,18.28,17.2,17.23,17.25,17.65,,17.23,,,43927,772722.1,333,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,13251,INE190H01024,SAKUMA,EQ,,,,,SAKUMA EXPORTS LIMITED,1.98,2.01,1.93,1.96,1.97,1.95,,1.96,,,1106672,2189911.48,1549,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,21362,INE170V01027,SALASAR,EQ,,,,,SALASAR TECHNO ENGG. LTD.,7.86,7.95,7.54,7.66,7.71,7.83,,7.66,,,3729683,29036018.78,5567,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,17351,INE498E01010,SALONA,EQ,,,,,SALONA COTSPIN LTD.,234.0,242.0,226.0,234.1,237.0,234.85,,233.75,,,411,95217.65,80,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,11399,INE457F01013,SALZERELEC,EQ,,,,,SALZER ELECTRONICS LTD,572.85,577.5,541.65,544.55,545.05,564.4,,544.55,,,51852,28869494.4,4006,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,757767,INE12NJ01018,SAMBHV,EQ,,,,,SAMBHV STEEL TUBES LTD,87.95,87.95,84.32,86.23,86.0,86.62,,86.13,,,585064,50366170.77,5362,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,18614,INE08U801020,SAMHI,EQ,,,,,SAMHI HOTELS LIMITED,172.82,185.28,169.8,175.82,175.6,172.82,,175.75,,,1391235,249402047.05,20894,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,30125,INE148I01020,SAMMAANCAP,EQ,,,,,SAMMAAN CAPITAL LIMITED,140.87,142.75,138.52,138.91,139.35,139.97,,138.9,,,7576715,1064750318.08,22881,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,27303,INE735M01018,SAMPANN,EQ,,,,,SAMPANN UTPADAN INDIA LTD,31.2,32.64,29.5,31.0,31.07,31.05,,30.98,,,69651,2166467.43,1294,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,4204,INE775A01035,MOTHERSON,EQ,,,,,SAMVRDHNA MTHRSN INTL LTD,111.33,111.46,108.01,108.4,108.4,111.33,,108.4,,,10449787,1143650946.41,65427,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,28805,INE0JPD01013,SANATHAN,EQ,,,,,SANATHAN TEXTILES LIMITED,414.15,435.0,410.25,430.4,434.95,419.1,,430.4,,,17853,7499659.7,1154,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,2988,INE583B01015,SANDESH,EQ,,,,,SANDESH LTD,1017.1,1054.0,1002.1,1010.0,1005.2,1032.3,,1009.55,,,689,708292.7,133,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,2397,INE278H01035,SANDHAR,EQ,,,,,SANDHAR TECHNOLOGIES LTD,528.0,528.05,473.6,495.6,494.0,525.95,,495.6,,,219332,108887821.55,9045,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,18359,INE149K01016,SANDUMA,EQ,,,,,SANDUR MANG & IRON ORES L,217.85,217.85,203.5,205.33,204.0,215.16,,205.35,,,1794723,376623881.3,18769,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,4184,INE495C01010,SANGAMIND,EQ,,,,,SANGAM (INDIA) LTD,429.55,429.55,419.0,422.65,420.4,429.55,,422.7,,,16211,6874873.8,1172,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,2997,INE999B01013,SANGHIIND,EQ,,,,,SANGHI INDUSTRIES LTD,64.2,64.2,59.8,60.44,61.8,64.16,,60.44,,,238655,14584315.83,1350,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,14058,INE989A01032,SANGHVIMOV,EQ,,,,,SANGHVI MOVERS LTD,295.0,296.85,276.0,278.25,280.0,294.95,,278.3,,,243406,68719461.15,7755,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,11032,INE753W01010,SANGINITA,EQ,,,,,SANGINITA CHEMICALS LTD,11.57,11.57,11.15,11.35,11.48,11.11,,11.35,,,117642,1328825.63,112,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,25222,INE0UOS01011,SANOFICONR,EQ,,,,,SANOFI CONS HEALTHC IND L,4080.0,4200.0,4041.4,4079.0,4200.0,4125.8,,4078.4,,,2383,9688918.4,806,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,1442,INE058A01010,SANOFI,EQ,,,,,SANOFI INDIA LIMITED,4055.3,4085.8,4054.6,4065.8,4061.9,4055.3,,4066.15,,,5657,23031607.3,1573,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,5751,INE953O01021,SANSERA,EQ,,,,,SANSERA ENGINEERING LTD,1695.8,1712.2,1651.0,1661.0,1656.5,1695.8,,1660.8,,,91332,153879737.5,10066,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,24582,INE08NE01025,SANSTAR,EQ,,,,,SANSTAR LIMITED,93.91,94.64,92.37,92.64,92.75,94.01,,92.64,,,139601,13008535.09,2665,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,6718,INE806T01020,SAPPHIRE,EQ,,,,,SAPPHIRE FOODS INDIA LTD,193.9,195.0,183.1,184.9,184.4,193.8,,184.9,,,538588,100756891.55,10588,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,24856,INE0PQ101010,SSDL,EQ,,,,,SARASWATI SAREE DEPOT LTD,68.55,69.7,67.49,67.6,68.32,68.55,,67.6,,,26179,1787982.55,795,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,17758,INE385C01021,SARDAEN,EQ,,,,,SARDA ENERGY & MIN LTD,468.0,474.9,462.05,464.25,463.0,468.1,,464.25,,,255745,120269863.6,10648,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,4892,INE979A01025,SAREGAMA,EQ,,,,,SAREGAMA INDIA LIMITED,333.9,336.0,325.1,333.75,335.0,330.35,,333.75,,,332695,110167244.55,9680,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,14043,INE453D01025,SARLAPOLY,EQ,,,,,SARLA PERF. FIBERS LTD,83.61,84.48,79.2,79.57,79.7,82.89,,79.67,,,65340,5347455.51,2476,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,6843,INE017W01010,SMLT,EQ,,,,,SARTHAK METALS LIMITED,74.9,74.9,68.5,69.0,68.56,71.69,,69.0,,,6433,454323.04,368,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,12913,INE324X01026,SARVESHWAR,EQ,,,,,SARVESHWAR FOODS LIMITED,3.97,4.04,3.95,3.96,3.98,3.99,,3.96,,,4341806,17308013.07,3139,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,11983,INE231F01020,SASKEN,EQ,,,,,SASKEN TECHNOLOGIES LTD,1293.9,1296.1,1234.1,1243.6,1258.0,1295.1,,1243.55,,,10089,12700914.0,974,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,20063,INE019J01013,SASTASUNDR,EQ,,,,,SASTASUNDAR VENTURES LTD,299.3,302.8,296.6,299.8,300.0,296.85,,299.8,,,5599,1677461.65,546,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,11045,INE170E01023,SATIA,EQ,,,,,SATIA INDUSTRIES LIMITED,64.79,64.79,58.91,59.66,60.0,64.41,,59.67,,,233607,14105970.77,3657,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,10453,INE836B01017,SATIN,EQ,,,,,SATIN CREDIT NET LTD,149.31,152.93,149.25,152.13,152.0,150.04,,152.15,,,122459,18568451.04,1588,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,3018,INE626A01014,SAURASHCEM,EQ,,,,,SAURASHTRA CEMENT LIMITED,73.5,74.08,70.25,71.05,71.15,73.12,,71.08,,,36188,2616918.59,699,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,3021,INE035D01020,SOTL,EQ,,,,,SAVITA OIL TECHNOLO. LTD,359.0,361.95,346.15,347.7,351.0,361.1,,347.7,,,18308,6470782.2,967,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,6792,INE04AK01028,SBC,EQ,,,,,SBC EXPORTS LIMITED,29.0,30.05,29.0,29.71,29.6,29.18,,29.71,,,11087462,330525360.11,6929,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,18026,INE423Y01016,SBFC,EQ,,,,,SBFC FINANCE LIMITED,103.39,104.1,100.85,101.86,102.3,103.4,,101.85,,,785431,80321561.47,10701,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,17971,INE018E01016,SBICARD,EQ,,,,,SBI CARDS & PAY SER LTD,794.9,794.9,767.35,770.55,771.0,789.1,,770.55,,,727529,567348763.35,18758,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,21808,INE123W01016,SBILIFE,EQ,,,,,SBI LIFE INSURANCE CO LTD,2022.0,2022.0,1986.3,2002.6,2005.2,2022.0,,2002.6,,,1128576,2257374015.3,57675,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,17272,INF200KA16D8,SETFGOLD,EQ,,,,,SBI-ETF GOLD,131.84,136.41,129.95,131.51,131.74,128.63,,131.51,,,30968398,4077463529.8,46010,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,10176,INF200KA1FS1,SETFNIF50,EQ,,,,,SBI-ETF NIFTY 50,271.46,271.46,268.0,268.52,269.3,270.87,,268.52,,,780801,210295356.11,10667,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,7361,INF200KA1580,SETFNIFBK,EQ,,,,,SBI-ETF NIFTY BANK,609.93,609.93,597.06,599.07,601.0,605.83,,599.15,,,20259,12180915.0,631,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,7353,INF200KA1598,SETFNN50,EQ,,,,,SBI-ETF NIFTY NEXT 50,718.82,723.89,705.5,709.41,717.0,718.82,,709.41,,,36614,26113090.91,1743,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,19705,INF200KA13Z8,LIQUIDSBI,EQ,,,,,SBIAMC - LIQUIDSBI,999.99,1000.01,999.99,1000.0,999.99,1000.0,,1000.0,,,15181,15180969.65,44,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,30290,INF200KB1712,SBIBPB,EQ,,,,,SBIAMC - SBIBPB,51.63,52.89,50.9,51.15,52.36,52.21,,51.16,,,135540,7020102.61,691,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,5168,INF200KA1X17,SBIETFCON,EQ,,,,,SBIAMC - SBIETFCON,120.9,122.28,118.62,119.12,122.28,120.54,,119.12,,,7077,847157.91,188,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,740,INF200KA1S14,SBIETFIT,EQ,,,,,SBIAMC - SBIETFIT,421.05,425.49,419.97,420.92,422.11,421.05,,420.92,,,3631,1533395.06,129,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,722,INF200KA1S22,SBIETFPB,EQ,,,,,SBIAMC - SBIETFPB,287.53,291.11,284.59,285.51,285.48,287.53,,285.51,,,903,259945.3,74,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,7218,INF200KA1WX6,SBIETFQLTY,EQ,,,,,SBIAMC - SBIETFQLTY,232.99,233.0,226.0,226.86,231.28,234.95,,226.86,,,18395,4205474.0,313,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,758496,INF200KB1969,SBILIQETF,EQ,,,,,SBIAMC - SBILIQETF,1024.33,1024.35,1024.33,1024.35,1024.35,1023.77,,1024.35,,,59485,60933437.13,19,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,24524,INF200KB1282,SBINEQWETF,EQ,,,,,SBIAMC - SBINEQWETF,33.18,33.19,32.55,32.67,32.68,33.02,,32.67,,,29058,955564.57,340,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,24366,INF200KB1217,SBISILVER,EQ,,,,,SBIAMC - SBISILVER,296.65,319.0,294.0,301.64,302.5,285.87,,301.65,,,10202839,3103410236.09,65836,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,17395,INF200KA1JT1,SETF10GILT,EQ,,,,,SBIAMC - SETF10GILT,262.14,262.14,258.34,258.9,259.22,259.5,,258.9,,,8561,2219943.9,59,F1,1,,,,,
2026-01-23,2026-01-23,CM,NSE,STK,1011,INE513A01022,SCHAEFFLER,EQ,,,,,SCHAEFFLER INDIA LIMITED,3552.0,3629.0,3524.9,3616.4,3611.9,3565.7,,3616.4,,,56939,204304106.7,13661,F1,1,,,,,
